index,l1_loss,d_recon,d_fake,d_real,d_loss,cd_loss,loss1,loss2
132,2.74191951751709,-1155.8594970703125,-1139.7747802734375,-2295.477783203125,2295.63427734375,-21.874767303466797,2276.50146484375,-4602.51904296875
133,2.0205278396606445,-1163.0670166015625,-1150.486572265625,-2324.34326171875,2313.5537109375,-21.92070770263672,2293.653564453125,-4652.470703125
134,2.3178210258483887,-1177.9068603515625,-1166.3558349609375,-2343.77587890625,2344.2626953125,-22.405094146728516,2324.175537109375,-4694.01953125
135,2.491619110107422,-1195.9375,-1175.722900390625,-2373.177001953125,2371.660400390625,-23.445655822753906,2350.70654296875,-4752.1953125
136,3.019814968109131,-1207.698486328125,-1193.1314697265625,-2401.864501953125,2400.830078125,-23.27985954284668,2380.570068359375,-4809.01904296875
137,2.8618834018707275,-1223.7459716796875,-1204.0970458984375,-2420.53173828125,2427.843017578125,-22.802648544311523,2407.902099609375,-4855.6953125
138,2.655022144317627,-1235.635009765625,-1218.94482421875,-2444.199462890625,2454.579833984375,-24.61989974975586,2432.614990234375,-4904.69580078125
139,3.115556001663208,-1248.45751953125,-1230.24169921875,-2475.1552734375,2478.69921875,-23.908828735351562,2457.90576171875,-4959.435546875
140,2.904367208480835,-1260.6734619140625,-1244.3790283203125,-2504.3603515625,2505.052490234375,-23.406543731689453,2484.55029296875,-5016.32470703125
141,3.0615649223327637,-1273.88720703125,-1260.733154296875,-2524.898193359375,2534.620361328125,-23.583126068115234,2514.098876953125,-5068.7919921875
142,3.1526427268981934,-1288.8426513671875,-1272.447998046875,-2560.32568359375,2561.29052734375,-23.548828125,2540.894287109375,-5132.470703125
143,2.4384453296661377,-1303.8670654296875,-1285.7393798828125,-2580.59716796875,2589.6064453125,-25.037826538085938,2567.007080078125,-5185.294921875
144,2.7064359188079834,-1314.5911865234375,-1298.9287109375,-2603.396484375,2613.52001953125,-24.35647964477539,2591.8701171875,-5222.314453125
145,3.006420612335205,-1333.051513671875,-1304.2979736328125,-2624.1630859375,2637.349609375,-25.58775520324707,2614.768310546875,-5265.201171875
146,3.1186976432800293,-1349.641845703125,-1328.130859375,-2658.022216796875,2677.772705078125,-24.620494842529297,2656.270751953125,-5336.8916015625
147,2.8914847373962402,-1359.488037109375,-1336.477783203125,-2689.25439453125,2695.9658203125,-25.858461380004883,2672.9990234375,-5392.57763671875
148,2.9400949478149414,-1373.7567138671875,-1350.0755615234375,-2716.38720703125,2723.832275390625,-25.39278221130371,2701.379638671875,-5436.13232421875
149,2.5190327167510986,-1385.0010986328125,-1355.811767578125,-2731.971435546875,2740.81298828125,-26.867324829101562,2716.464599609375,-5483.11572265625
150,2.6302247047424316,-1395.2626953125,-1371.93017578125,-2755.018798828125,2767.19287109375,-25.925079345703125,2743.89794921875,-5513.01953125
151,2.7791008949279785,-1406.932373046875,-1391.8916015625,-2777.654296875,2798.823974609375,-25.793638229370117,2775.809326171875,-5589.583984375
152,2.3459246158599854,-1420.0572509765625,-1413.552734375,-2803.550048828125,2833.60986328125,-27.943950653076172,2808.011962890625,-5613.70556640625
153,2.403278112411499,-1431.370361328125,-1420.916748046875,-2841.47314453125,2852.287109375,-26.398773193359375,2828.291748046875,-5684.16796875
154,2.2067196369171143,-1442.736083984375,-1416.177734375,-2864.474853515625,2858.913818359375,-28.75767707824707,2832.363037109375,-5725.06298828125
155,2.6289498805999756,-1458.7257080078125,-1445.3309326171875,-2849.23828125,2904.056640625,-26.365089416503906,2880.320556640625,-5781.26171875
156,2.2818446159362793,-1471.149169921875,-1464.191650390625,-2922.54736328125,2935.3408203125,-27.06362533569336,2910.558837890625,-5829.7568359375
157,2.1319780349731445,-1485.849609375,-1472.2293701171875,-2947.911376953125,2958.0791015625,-28.574045181274414,2931.63720703125,-5911.76904296875
158,1.9941991567611694,-1497.07666015625,-1494.3751220703125,-2976.9404296875,2991.45166015625,-27.24479866027832,2966.200927734375,-5967.1171875
159,2.234269618988037,-1513.7216796875,-1507.5489501953125,-3001.4755859375,3021.2705078125,-27.95598793029785,2995.548828125,-6032.169921875
160,2.136054277420044,-1528.3253173828125,-1526.702392578125,-3030.031494140625,3055.02783203125,-28.243839263916016,3028.919921875,-6086.37158203125
161,2.2134411334991455,-1544.0645751953125,-1540.837158203125,-3055.19580078125,3084.90185546875,-27.829111099243164,3059.2861328125,-6137.1689453125
162,2.016453981399536,-1554.969970703125,-1553.669189453125,-3094.26025390625,3108.63916015625,-27.932655334472656,3082.722900390625,-6219.59228515625
163,1.9490121603012085,-1571.939208984375,-1569.513671875,-3118.88818359375,3141.452880859375,-28.400405883789062,3115.00146484375,-6270.78955078125
164,2.048922061920166,-1585.2642822265625,-1586.171142578125,-3144.2216796875,3171.435546875,-28.3131046295166,3145.17138671875,-6318.15966796875
165,2.0141420364379883,-1602.805908203125,-1597.001220703125,-3179.503662109375,3199.80712890625,-28.831298828125,3172.989990234375,-6382.7880859375
166,2.12787127494812,-1622.158203125,-1614.046142578125,-3208.7060546875,3236.204345703125,-29.202138900756836,3209.130126953125,-6445.4638671875
167,2.1141154766082764,-1637.3511962890625,-1626.83837890625,-3235.2666015625,3264.189453125,-29.406660079956055,3236.896728515625,-6496.21728515625
168,2.1242246627807617,-1644.2802734375,-1643.578369140625,-3264.26806640625,3287.858642578125,-29.674415588378906,3260.30859375,-6556.8955078125
169,2.2476646900177,-1659.8115234375,-1658.742431640625,-3285.81591796875,3318.553955078125,-30.667007446289062,3290.134521484375,-6607.42236328125
170,2.1488990783691406,-1675.068115234375,-1669.7520751953125,-3317.955810546875,3344.8203125,-30.10584259033203,3316.86328125,-6670.6123046875
171,2.186605453491211,-1692.5654296875,-1687.989013671875,-3351.251953125,3380.554443359375,-30.242904663085938,3352.498046875,-6741.94091796875
172,2.0241501331329346,-1706.9669189453125,-1700.8839111328125,-3380.3134765625,3407.850830078125,-30.53854751586914,3379.33642578125,-6799.8828125
173,2.1628761291503906,-1725.4674072265625,-1717.220458984375,-3411.0341796875,3442.68798828125,-33.584041595458984,3411.266845703125,-6864.1455078125
174,2.2670111656188965,-1738.66748046875,-1731.987548828125,-3434.533203125,3470.655029296875,-30.972288131713867,3441.949951171875,-6910.2685546875
175,2.0549745559692383,-1753.46826171875,-1748.1390380859375,-3468.86669921875,3501.607421875,-31.476428985595703,3472.18603515625,-6974.34130859375
176,2.2139480113983154,-1769.588134765625,-1758.3095703125,-3496.1005859375,3527.897705078125,-31.4383487701416,3498.67333984375,-7039.80322265625
177,2.2332284450531006,-1787.4825439453125,-1777.0863037109375,-3528.326171875,3564.56884765625,-31.643863677978516,3535.158203125,-7097.09375
178,2.1089749336242676,-1799.470703125,-1787.4068603515625,-3553.333740234375,3586.87744140625,-33.246559143066406,3555.73974609375,-7148.11083984375
179,2.278871774673462,-1813.3642578125,-1801.3817138671875,-3589.14501953125,3614.74609375,-32.600765228271484,3584.424072265625,-7215.88818359375
180,2.680558919906616,-1828.2794189453125,-1817.2252197265625,-3620.40283203125,3645.504638671875,-32.111427307128906,3616.073974609375,-7275.4990234375
181,2.304696559906006,-1844.9722900390625,-1834.75048828125,-3644.19384765625,3679.72265625,-33.71393585205078,3648.3134765625,-7324.40234375
182,2.268411874771118,-1858.294189453125,-1848.968994140625,-3677.94384765625,3707.26318359375,-33.92432403564453,3675.607177734375,-7385.3037109375
183,2.7676079273223877,-1874.656494140625,-1865.802490234375,-3710.271728515625,3740.458984375,-33.05305862426758,3710.173583984375,-7452.20556640625
184,2.3539130687713623,-1888.20166015625,-1873.1748046875,-3733.873046875,3761.37646484375,-33.779571533203125,3729.950927734375,-7498.8046875
185,2.0334134101867676,-1902.31005859375,-1885.081298828125,-3757.75048828125,3787.391357421875,-33.712059020996094,3755.712646484375,-7553.44189453125
186,2.5013346672058105,-1920.48193359375,-1909.606201171875,-3801.29638671875,3830.088134765625,-34.15740203857422,3798.431884765625,-7634.5439453125
187,2.6913225650787354,-1932.2109375,-1919.2652587890625,-3831.608154296875,3851.47607421875,-33.74598693847656,3820.42138671875,-7692.5947265625
188,2.305309772491455,-1954.8189697265625,-1936.5386962890625,-3859.7119140625,3891.357666015625,-36.61921691894531,3857.0439453125,-7761.13671875
189,2.4883387088775635,-1969.75146484375,-1949.7510986328125,-3885.17236328125,3919.50244140625,-34.690757751464844,3887.300048828125,-7808.505859375
190,2.476586103439331,-1987.8624267578125,-1971.306640625,-3917.6962890625,3959.1689453125,-36.26557159423828,3925.3798828125,-7880.68994140625
191,2.2024898529052734,-1995.253662109375,-1982.4110107421875,-3943.99853515625,3977.66455078125,-35.06913757324219,3944.7978515625,-7927.77001953125
192,1.6708892583847046,-2009.124267578125,-1997.3216552734375,-3983.776123046875,4006.44580078125,-35.3538818359375,3972.7626953125,-8005.43896484375
193,2.4021739959716797,-2032.52490234375,-2015.6578369140625,-4006.924072265625,4048.1826171875,-35.9946403503418,4014.590087890625,-8047.3505859375
